"Id","Company Name","Email","Phone","Street","City","State","Zip Code","DEA #","Account Classification", "Classification Type", "Active/Suspended", "Suspended Date", "Suspension Reason", "Account Status", "Approved","Registered On", "How did you hear about us?", "What do you hope to achieve by joining?", "Last Login"
"101091","","gnr.mca@gmail.com","9876543210","Test Legal Address","Test City","FL","32041","AA0123456","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Aug. 12, 2020 09:09:23","N/A","N/A","N/A"
"101092","","sravanimudumba8@gmail.com","1234567891","test","test","FL","34655","TR09090987","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Aug. 14, 2020 12:56:03","N/A","N/A","N/A"
"101093","","gnr.mca@gmail.com","9879879872","Test Shipping","test City","KS","32015","AZ0123456","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Sep. 09, 2020 05:14:07","N/A","N/A","N/A"
"101094","","gnr.mca@gmail.com","9870009870","Legal Address","Test City","FL","32014","AB0123456","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Sep. 09, 2020 07:48:22","N/A","N/A","N/A"
"101095","","gnr.mca@gmail.com","8185953210","Test Business Trade Name Address","Test City","TX","32050","AA0012345","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Sep. 10, 2020 06:06:09","N/A","N/A","N/A"
"101096","","gnr.mca@gmail.com","9876543210","Test Address","Test City","FL","52333","AB0000011","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Sep. 17, 2020 10:23:04","N/A","N/A","N/A"
"101097","","gnr.mca@gmail.com","9639639630","","","","","SG1234567","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Sep. 28, 2020 04:48:51","N/A","N/A","N/A"
"101098","","gnr.mca@gmail.com","9639639630","","","","","SZ0123450","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Sep. 29, 2020 06:24:57","N/A","N/A","N/A"
"101099","","tamminana.lakshmi@trxadedev.com","8884567890","123 MAINS ST","ORLANDO","TX","33445","LAKS1234567","Pharmacy","Other","suspended","0000-00-00","","new","1","Sep. 29, 2020 07:32:46","N/A","N/A","N/A"
"101100","","gnr.mca@gmail.com","9639639630","Test Legal Address","Test Legal City","FL","32045","GN0012345","Pharmacy","Other","active","0000-00-00","","final","1","Sep. 29, 2020 09:45:14","N/A","N/A","N/A"
"101101","","gnr.mca@gmail.com","9639639631","","","","","AC0123456","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Sep. 30, 2020 08:41:44","N/A","N/A","N/A"
"101102","","gnr.mca@gmail.com","9639639630","","","","","AC0123455","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Sep. 30, 2020 08:46:08","N/A","N/A","N/A"
"101103","","gnr.mca@gmail.com","9639639630","","","","","AC0123451","Pharmacy","Retail Pharmacy","suspended","0000-00-00","","new","1","Sep. 30, 2020 08:48:22","N/A","N/A","N/A"
"101104","","gnr.mca@gmail.com","9876546540","Test Legal Address","City","FL","32015","KL1234560","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Oct. 13, 2020 06:39:50","N/A","N/A","N/A"
"101105","","gnr.mca@gmail.com","9873213210","","","","","VV1234560","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Oct. 14, 2020 07:23:34","N/A","N/A","N/A"
"101106","","abc@abc.com","2345666666","","","","","AA0000111","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Oct. 16, 2020 10:15:06","N/A","N/A","N/A"
"101107","","gnr.mca@gmail.com","9865321470","DA0000011","DA         test","GA","32510","DA0000011","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Oct. 16, 2020 10:35:46","N/A","N/A","N/A"
"101108","Test Supplier Parent1","sravanimudumba8@gmail.com","1234567894","123456 test","test","FL","34655","TR12345678","Wholesaler","Veterinary Only","active","0000-00-00","","final","1","Oct. 21, 2020 11:41:50","N/A","N/A","Sep. 09, 2025 07:53:56"
"101109","","nagarjuna.golamaru@amzur.com","9876543210","Address Test Business","Test City","KS","32401","CA0000010","Wholesaler","Full Line Wholesaler","active","0000-00-00","","final","1","Oct. 22, 2020 06:39:38","N/A","N/A","N/A"
"101110","Tiaga legal M&D","nagarjuna.golamaru@amzur.com","9876543210","Address","City","FL","32014","CZ0000001","Wholesaler","Full Line Wholesaler","active","0000-00-00","","final","1","Oct. 22, 2020 09:15:02","N/A","N/A","N/A"
"101111","","nagarjuna.golamaru@amzur.com","9876543210","Test Address","Test City","FL","32015","AC0000020","Wholesaler","Full Line Wholesaler","active","0000-00-00","","final","1","Oct. 23, 2020 09:24:38","N/A","N/A","N/A"
"101112","","sravanimudumba8@gmail.com","1234567891","123 street","Test City","FL","34677","YY1234567","Pharmacy","Other","active","0000-00-00","","new","1","Nov. 08, 2020 14:56:23","N/A","N/A","N/A"
"101113","","sravya.jetti@amzur.com","9876543210","123 Street","San Jose","CA","98787","JS1234567","Pharmacy","Other","active","0000-00-00","","final","1","Nov. 11, 2020 06:35:26","N/A","N/A","N/A"
"101114","","sravya.jetti@amzur.com","9876543210","101st Avenue","Tampa","FL","96545","SELLER123","Manufacturer","Manufacturer","active","0000-00-00","","final","1","Nov. 11, 2020 06:57:36","N/A","N/A","N/A"
"101115","","wcrawford@trxade.com","9876543214","DV Legal Address","Florida","FL","32510","DV1234567","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Nov. 12, 2020 04:15:14","N/A","N/A","N/A"
"101116","","asds@gmail.com","6456687654","","","","","DEA123457","Pharmacy","Other","active","0000-00-00","","new","1","Nov. 16, 2020 08:03:41","N/A","N/A","N/A"
"101117","","gnr.mca@gmail.com","9876543211","","","","","AC0000015","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Nov. 19, 2020 04:37:50","N/A","N/A","N/A"
"101118","","gnr.mca@gmail.com","9876543210","101st avenue","San Jose","CA","98765","PH1234567","Pharmacy","Other","active","0000-00-00","","final","1","Nov. 25, 2020 04:30:28","N/A","N/A","N/A"
"101119","","gnr.mca@gmail.com","9876543210","Test Legal Add","Test","FL","32045","LX1234567","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Dec. 01, 2020 08:05:02","N/A","N/A","N/A"
"101120","","gnr.mca@gmail.com","9876543210","Legal Address","City","FL","32045","LX1234568","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Dec. 01, 2020 08:38:16","N/A","N/A","N/A"
"101121","","gnr.mca@gmail.com","1234567897","1234567 Test Lane","Test City","FL","34655","TT1234568","Pharmacy","Other","active","0000-00-00","","final","1","Dec. 15, 2020 10:27:50","N/A","N/A","N/A"
"101122","","gnr.mca@gmail.com","9876543210","JM Business Street","City","FL","32015","JM1234500","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Dec. 24, 2020 02:56:31","N/A","N/A","N/A"
"101123","","wcrawford@trxade.com","9876543210","","","","","GN0123123","Pharmacy","Other","active","0000-00-00","","new","1","Dec. 30, 2020 04:22:55","N/A","N/A","N/A"
"101124","","gnr.mca@gmail.com","9876543210","","","","","AF0123456","Pharmacy","Other","active","0000-00-00","","new","1","Jan. 04, 2021 03:24:02","N/A","N/A","N/A"
"101125","","gnr.mca@gmail.com","1234578900","Test Shipping Street","Test Shipping City","ID","12345","UC1234567","Pharmacy","Nuclear","active","0000-00-00","","new","1","Jan. 05, 2021 04:43:17","N/A","N/A","N/A"
"101126","","itzprasadreddy@gmail.com","9866924928","F No:15, RK Nagar, PM Palem, RHB colony","Vizag","FL","84058","KPR121212","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Jan. 05, 2021 10:47:15","N/A","N/A","N/A"
"101127","","test@gmail.com","0996660061","Test Shipping Street","Test Shipping City","ID","12345","TV1234567","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Jan. 05, 2021 11:58:45","N/A","N/A","N/A"
"101128","","rucha.zarkar@amzur.com","9876543210","test Street","test city","AL","12345","QWERTY123","Pharmacy","Other","active","0000-00-00","","final","1","Jan. 08, 2021 13:17:23","N/A","N/A","N/A"
"101129","","gnr.mca@gmail.com","9876543210","","","","","NA1234567","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Jan. 11, 2021 09:55:55","N/A","N/A","N/A"
"101130","","gnr.mca@gmail.com","9876543210","","","","","NA1234566","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Jan. 11, 2021 10:03:43","N/A","N/A","N/A"
"101131","","gnr.mca@gmail.com","9988776655","","","","","JE1234567","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Jan. 13, 2021 04:22:13","N/A","N/A","N/A"
"101132","","gnr.mca@gmail.com","9876543210","","","","","VA0123456","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Jan. 17, 2021 23:17:05","N/A","N/A","N/A"
"101133","","nagarjuna.reddy@trxadedev.com","9876543210","","","","","VA0012345","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Jan. 17, 2021 23:23:14","N/A","N/A","N/A"
"101134","","gnr.mca@gmail.com","9876543330","","","","","JD1234567","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Jan. 21, 2021 09:25:21","N/A","N/A","N/A"
"101135","","gnr.mca@gmail.com","9876543210","","","","","KO1234567","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Jan. 27, 2021 08:11:47","N/A","N/A","N/A"
"101136","","gnr.mca@gmail.com","9876543210","GO Business","GO Business","KS","523332","GO1234567","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Jan. 28, 2021 09:19:27","N/A","N/A","N/A"
"101137","","gnr.mca@gmail.com","9876546540","UG Test Business","UG Test Business","FL","32014","UG1234567","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Jan. 28, 2021 11:27:04","N/A","N/A","N/A"
"101138","","test@gmail.com","1234567890","","","","","TW1234567","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Feb. 01, 2021 13:49:36","N/A","N/A","N/A"
"101139","","test@gmail.com","3214569870","","","","","TU12346798","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Feb. 01, 2021 13:50:56","N/A","N/A","N/A"
"101140","","sravya.jetti@amzur.com","9876543210","101st avenue","San Jose","CA","98765","TEST12345","Pharmacy","Other","active","0000-00-00","","final","1","Feb. 19, 2021 22:35:46","N/A","N/A","N/A"
"101141","","ayyappa.amara@amzur.com","9998468186","226","vizianagaram","MD","53201","AV0000009","Pharmacy","Other","active","0000-00-00","","final","1","Mar. 01, 2021 22:28:41","N/A","N/A","N/A"
"101142","","gnr.mca@gmail.com","9876543210","VM Street","VM City","TX","523316","VM0123456","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Mar. 02, 2021 21:30:08","N/A","N/A","N/A"
"101143","","nagarjuna.golamaru@amzur.com","9876543210","MV Address","MV City","FL","32014","MV0123456","Wholesaler","Full Line Wholesaler","active","0000-00-00","","final","1","Mar. 02, 2021 22:22:55","N/A","N/A","N/A"
"101144","","nagarjuna.golamaru@amzur.com","9876543210","SU Trade","SU Trade","FL","32104","SU0123456","Wholesaler","Full Line Wholesaler","active","0000-00-00","","valid","1","Mar. 04, 2021 14:21:56","N/A","N/A","N/A"
"101145","","gnr.mca@gmail.com","9985858552","","","","","VS1234567","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Mar. 08, 2021 04:40:13","N/A","N/A","N/A"
"101146","","nagarjuna.golamaru@amzur.com","9876543210","HIN Trade business","HIN Trade business","FL","32244","HI6543210","Wholesaler","Veterinary Only","active","0000-00-00","","final","1","Mar. 09, 2021 05:08:39","N/A","N/A","N/A"
"101147","","nagarjuna.golamaru@amzur.com","9876543210","","","","","DEA123456","Manufacturer","Manufacturer","active","0000-00-00","","new","1","Mar. 09, 2021 05:11:28","N/A","N/A","N/A"
"101148","","gnr.mca@gmail.com","9876543210","DM Business Legal","Adjuntas","MI","48001","DM0123456","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Mar. 09, 2021 10:37:09","N/A","N/A","N/A"
"101149","","gnr.mca@gmail.com","9876543210","","","","","JW9876543","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Mar. 09, 2021 11:21:15","N/A","N/A","N/A"
"101150","","sravya.jetti@trxadedev.com","9876543210","MD Supplier","MD Supplier","GA","25461","MD0123456","Wholesaler","Full Line Wholesaler","active","0000-00-00","","final","1","Mar. 09, 2021 11:36:06","N/A","N/A","N/A"
"101151","","jobs.sravani@gmail.com","1212121211","12221 Streen name","Tampa","","34657","IP0908077","Pharmacy","Other","active","0000-00-00","","new","1","Mar. 29, 2021 15:26:04","N/A","N/A","N/A"
"101152","","jobs.sravani@gmail.com","1212121212","","","","","TE1231231","Pharmacy","Other","active","0000-00-00","","new","1","Mar. 29, 2021 22:32:16","N/A","N/A","N/A"
"101153","","gnr.mca@gmail.com","9876543210","GR Trade","GR Trade","KS","32085","GR9876543","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Mar. 30, 2021 05:21:31","N/A","N/A","N/A"
"101154","Prime+ on QA3","nagarjuna.golamaru@amzur.com","9876543210","MG Trade","MG Trade","FL","32041","MG9876543","Wholesaler","Full Line Wholesaler","active","0000-00-00","","final","1","Mar. 30, 2021 07:29:11","N/A","N/A","N/A"
"101155","","gnr.mca@gmail.com","9876543210","UM Business legal Address","legal City","FL","32045","UM9876543","Pharmacy","Hospital","active","0000-00-00","","final","1","Apr. 01, 2021 04:08:08","N/A","N/A","N/A"
"101156","","gnr.mca@gmail.com","9876543210","NG Trade Street","City","FL","523332","NG9876540","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Apr. 05, 2021 11:35:14","Conference","Save $10k+ Per Month","N/A"
"101157","","gnr.mca@gmail.com","9876543210","Un legal Address","Un legal City","KS","32455","UN9876543","Medical Facility","Home Health","active","0000-00-00","","final","1","Apr. 07, 2021 04:29:18","Mailpiece","Shop Hard to Find Items,Price Compare Negative/Low Reimbursement Items,Save $10k+ Per Month,Use Trxade as Primary Rx Source","N/A"
"101158","","nagarjuna.golamaru@amzur.com","9876543210","HO Business Street","City HO","FL","32015","HO9879870","Wholesaler","Full Line Wholesaler","active","0000-00-00","","final","1","May. 21, 2021 06:05:19","N/A","N/A","N/A"
"101159","","gnr.mca@gmail.com","9876543210","","","","","SK9876543","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","May. 24, 2021 07:12:22","Conference","Save $10k+ Per Month","N/A"
"101160","","gnr.mca@gmail.com","9876543210","Test Street","Test City","FL","32045","JD9876540","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","May. 24, 2021 07:15:59","Conference","Save $10k+ Per Month","N/A"
"101161","","nagarjuna.golamaru@amzur.com","9876543211","Street","Florida","FL","32041","JD0000001","Wholesaler","Biotech Only","active","0000-00-00","","final","1","May. 26, 2021 07:35:01","N/A","N/A","N/A"
"101162","","gnr.mca@gmail.com","9876543210","Legal Street Vani","Florida","FL","32045","VA9876543","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Jun. 07, 2021 12:11:01","Conference","Save $10k+ Per Month","N/A"
"101163","Va's Business Legal","gnr.mca@gmail.com","9876543210","Trxade Street","Trxade City","FL","32104","VA0000001","Pharmacy","Hospital","active","0000-00-00","","new","1","Jun. 09, 2021 08:50:10","Mailpiece","Use Trxade as Primary Rx Source","N/A"
"101164","","gnr.mca@gmail.com","9876543210","","","","","SZ7349734","Pharmacy","Other","active","0000-00-00","","new","1","Jul. 12, 2021 07:18:21","Conference","Save $10k+ Per Month","N/A"
"101165","","gnr.mca@gmail.com","9876543210","","","","","SH9876543","Pharmacy","Other","active","0000-00-00","","new","1","Jul. 14, 2021 10:21:29","Conference","Save $10k+ Per Month","N/A"
"101166","","gnr.mca@gmail.com","9876543210","","","","","SZ9985852","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Jul. 21, 2021 08:18:05","Conference","Save $10k+ Per Month","N/A"
"101167","","gnr.mca@gmail.com    ","9876543210","Main street","Florida","FL","32004","GO9876543","Pharmacy","Chain","active","0000-00-00","","new","1","Jul. 27, 2021 07:48:52","Mailpiece","Price Compare Negative/Low Reimbursement Items","N/A"
"101168","","gnr.mca@gmail.com","9876543210","Legal Address","Florida","FL","32004","SZ1234565","Pharmacy","Other","active","0000-00-00","","new","1","Jul. 29, 2021 07:19:51","Mailpiece","Use Trxade as Primary Rx Source","N/A"
"101169","","prasad.nunela@gmail.com","9966600610","Test Legal Street","Test City","FL","12345","TZ1234568","Pharmacy","Hospital/Acute","active","0000-00-00","","final","1","Aug. 11, 2021 07:18:58","Email","Shop Hard to Find Items","N/A"
"101170","","nagarjuna.golamaru@amzur.com","9966600610","Test Shipping Street","Test Shipping City","ID","12345","TWS123456","Wholesaler","Full Line Wholesaler","active","0000-00-00","","final","1","Aug. 18, 2021 06:12:13","N/A","N/A","N/A"
"101171","","prasad.nunela@gmail.com","9966600610","","","","","MS1234567","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Aug. 27, 2021 10:22:53","Google","Shop Hard to Find Items","N/A"
"101172","","gnr.mca@gmail.com","9876543210","101st avenue","San Jose","CA","98765","AX0987654","Pharmacy","Other","active","0000-00-00","","final","1","Sep. 20, 2021 05:31:47","Conference","Save $10k+ Per Month","N/A"
"101173","","ayyappa.amara@trxadedev.com","9999999999","124 street","vatican","CT","52014","AV0000002","Pharmacy","Other","active","0000-00-00","","final","1","Oct. 10, 2021 07:25:51","Friend/Peer","Shop Hard to Find Items","N/A"
"101174","","nagarjuna.golamaru@amzur.com","9876543210","Street","Florda","FL","32244","AB1234560","Wholesaler","Full Line Wholesaler","active","0000-00-00","","final","1","Jan. 06, 2022 06:10:35","N/A","N/A","N/A"
"101175","","gnr.mca@gmail.com","9876543210","Legal Address street","Legal City","FL","32244","KK0123456","Pharmacy","Closed Door","active","0000-00-00","","new","1","Jan. 12, 2022 05:06:27","Conference","Save $10k+ Per Month","N/A"
"101176","","gnr.mca@gmail.com","9879879870","Legal Address","City","FL","32244","LL0123456","Medical Facility","Home Health","active","0000-00-00","","new","1","Jan. 12, 2022 06:31:31","Conference","Price Compare Negative/Low Reimbursement Items","N/A"
"101177","","gnr.mca@gmail.com","9879879870","Legal Address","City","FL","23344","MM0123456","Medical Facility","Veterinary","active","0000-00-00","","new","1","Jan. 12, 2022 06:44:07","Conference","Save $10k+ Per Month","N/A"
"101178","","gnr.mca@gmail.com","9879879876","","","","","JJ0123456","Pharmacy","Mailorder","active","0000-00-00","","new","1","Jan. 12, 2022 07:52:28","Conference","Price Compare Negative/Low Reimbursement Items","N/A"
"101179","","gnr.mca@gmail.com","9898989898","","","","","PN0123456","Medical Facility","Urgent Care","active","0000-00-00","","new","1","Jan. 13, 2022 11:45:33","Conference","Price Compare Negative/Low Reimbursement Items","N/A"
